Year;Month;Day;Hour;Direct Inclined;Diffuse Inclined;Reflected;Global Inclined;Direct Horiz;Diffus Horiz;Global Horiz;Top of Atmosphere;;;;;;;696
2004;2;25;24;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;0.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;0.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;0.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;1;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;1.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;1.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;1.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;2;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;2.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;2.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;2.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;3;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;3.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;3.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;3.75;0;1.0339;0.0105;1.0444;0;1.1203;1.1203;0;;;;;;;
2004;2;26;4;0.462;3.3704;0.0357;3.8681;0.2371;3.5773;3.8144;10.4168;;;;;;;
2004;2;26;4.25;5.5139;9.1867;0.1172;14.8178;3.2895;9.2219;12.5114;32.2419;;;;;;;
2004;2;26;4.5;17.2271;14.7712;0.2411;32.2394;12.0241;13.7065;25.7306;53.8834;;;;;;;
2004;2;26;4.75;31.8113;18.4789;0.3852;50.6753;24.2091;16.9015;41.1106;75.2416;;;;;;;
2004;2;26;5;51.1002;20.1634;0.5545;71.8181;40.9731;18.2082;59.1813;96.2252;;;;;;;
2004;2;26;5.25;72.2466;20.4989;0.7342;93.4797;59.9609;18.4009;78.3618;116.7442;;;;;;;
2004;2;26;5.5;91.1817;21.1736;0.9048;113.26;77.5304;19.0425;96.5729;136.7109;;;;;;;
2004;2;26;5.75;98.3363;26.0887;1.0209;125.4459;85.1417;23.8183;108.96;156.0397;;;;;;;
2004;2;26;6;110.0193;29.0216;1.155;140.1959;96.6054;26.6707;123.2761;174.6479;;;;;;;
2004;2;26;6.25;127.0336;29.5501;1.3113;157.8951;112.7735;27.1841;139.9577;192.4557;;;;;;;
2004;2;26;6.5;141.3823;30.7513;1.452;173.5856;126.6134;28.3617;154.9751;209.387;;;;;;;
2004;2;26;6.75;158.48;30.4274;1.6024;190.5099;142.9452;28.0807;171.026;225.3692;;;;;;;
2004;2;26;7;178.1135;28.6174;1.7612;208.4922;161.5912;26.3912;187.9824;240.3338;;;;;;;
2004;2;26;7.25;190.8437;29.1746;1.8827;221.901;173.9801;26.9606;200.9406;254.2169;;;;;;;
2004;2;26;7.5;201.8975;29.9473;1.9912;233.8361;184.7972;27.7309;212.5281;266.9588;;;;;;;
2004;2;26;7.75;211.6767;30.7473;2.0886;244.5126;194.3953;28.5233;222.9186;278.5052;;;;;;;
2004;2;26;8;221.3947;31.0503;2.1804;254.6254;203.8818;28.8407;232.7225;288.8065;;;;;;;
2004;2;26;8.25;232.5939;30.1958;2.2743;265.064;214.6802;28.0589;242.739;297.8187;;;;;;;
2004;2;26;8.5;241.2925;29.8203;2.3502;273.463;223.1158;27.7272;250.843;305.503;;;;;;;
2004;2;26;8.75;250.1715;28.7971;2.4214;281.3899;231.6591;26.7811;258.4402;311.8267;;;;;;;
2004;2;26;9;258.1208;27.5762;2.4821;288.1792;239.279;25.646;264.925;316.7627;;;;;;;
2004;2;26;9.25;261.6606;27.5929;2.5148;291.7684;242.7436;25.6724;268.416;320.2898;;;;;;;
2004;2;26;9.5;265.0712;27.0639;2.5409;294.676;246.0165;25.181;271.1975;322.3928;;;;;;;
2004;2;26;9.75;266.2351;26.8634;2.5496;295.6481;247.1312;24.9946;272.1258;323.0629;;;;;;;
2004;2;26;10;262.5941;28.0511;2.528;293.1733;243.7126;26.1098;269.8223;322.2972;;;;;;;
2004;2;26;10.25;260.9423;27.8106;2.5104;291.2633;242.0674;25.8767;267.9441;320.0988;;;;;;;
2004;2;26;10.5;252.8682;29.637;2.4546;284.9597;234.3957;27.5875;261.9832;316.4773;;;;;;;
2004;2;26;10.75;243.9162;31.236;2.3885;277.5407;225.8474;29.0833;254.9306;311.4481;;;;;;;
2004;2;26;11;236.9657;31.4194;2.3267;270.7118;219.0914;29.2382;248.3296;305.0327;;;;;;;
2004;2;26;11.25;217.4191;36.2468;2.1968;255.8627;200.6501;33.8188;234.4689;297.2588;;;;;;;
2004;2;26;11.5;188.5944;44.2611;2.0162;234.8717;173.6504;41.5472;215.1976;288.1594;;;;;;;
2004;2;26;11.75;146.333;56.5168;1.7637;204.6135;134.3704;53.8766;188.247;277.7737;;;;;;;
2004;2;26;12;105.7031;66.2474;1.5091;173.4595;96.7371;64.3284;161.0655;266.146;;;;;;;
2004;2;26;12.25;67.2093;72.1693;1.2455;140.6241;61.2594;71.6734;132.9328;253.3262;;;;;;;
2004;2;26;12.5;50.3977;70.3986;1.0898;121.8861;45.7107;70.6081;116.3188;239.3691;;;;;;;
2004;2;26;12.75;27.7057;65.7591;0.8631;94.3278;24.9904;67.1281;92.1184;224.3346;;;;;;;
2004;2;26;13;11.3764;55.5698;0.6349;67.5811;10.1818;57.5811;67.7629;208.287;;;;;;;
2004;2;26;13.25;22.866;55.5949;0.7213;79.1822;20.2775;56.7102;76.9877;191.295;;;;;;;
2004;2;26;13.5;25.2266;50.2409;0.684;76.1515;22.1114;50.8899;73.0013;173.4314;;;;;;;
2004;2;26;13.75;58.0412;39.1488;0.8219;98.0119;50.1709;37.5568;87.7277;154.7727;;;;;;;
2004;2;26;14;69.0863;28.6661;0.7982;98.5506;58.6281;26.5671;85.1952;135.3987;;;;;;;
2004;2;26;14.25;76.8841;18.2543;0.7486;95.887;63.6734;16.2304;79.9037;115.3925;;;;;;;
2004;2;26;14.5;36.5379;22.8734;0.4771;59.8884;29.3333;21.5843;50.9176;94.8397;;;;;;;
2004;2;26;14.75;2.0185;13.7492;0.1482;15.9159;1.5411;14.2784;15.8195;73.8284;;;;;;;
2004;2;26;15;0.9393;8.3489;0.0876;9.3758;0.648;8.6966;9.3446;52.4484;;;;;;;
2004;2;26;15.25;0.5692;4.6798;0.0489;5.2979;0.3243;4.8967;5.221;30.7914;;;;;;;
2004;2;26;15.5;0.1971;1.5;0.0157;1.7129;0.091;1.5881;1.6791;9.042;;;;;;;
2004;2;26;15.75;0;0.2778;0.0028;0.2806;0;0.301;0.301;0;;;;;;;
2004;2;26;16;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;16.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;16.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;16.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;17;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;17.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;17.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;17.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;18;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;18.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;18.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;18.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;19;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;19.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;19.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;19.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;20;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;20.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;20.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;20.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;21;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;21.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;21.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;21.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;22;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;22.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;22.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;22.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;23;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;23.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;23.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;23.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;26;24;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;0.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;0.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;0.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;1;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;1.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;1.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;1.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;2;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;2.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;2.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;2.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;3;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;3.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;3.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;3.75;0;0.5775;0.0059;0.5834;0;0.6258;0.6258;0;;;;;;;
2004;2;27;4;0.2544;2.1113;0.0222;2.3879;0.1335;2.2366;2.3701;10.9394;;;;;;;
2004;2;27;4.25;0.8265;6.0062;0.0634;6.8961;0.4945;6.2713;6.7657;32.7833;;;;;;;
2004;2;27;4.5;1.6972;10.9827;0.1179;12.7977;1.2014;11.3825;12.584;54.4366;;;;;;;
2004;2;27;4.75;5.4543;18.1555;0.2137;23.8235;4.2382;18.5725;22.8107;75.8066;;;;;;;
2004;2;27;5;38.304;23.6002;0.4986;62.4028;31.0509;22.1692;53.22;96.8016;;;;;;;
2004;2;27;5.25;49.2763;28.0901;0.6335;77.9999;41.2103;26.4008;67.6111;117.3319;;;;;;;
2004;2;27;5.5;73.9712;27.4832;0.8313;102.2858;63.341;25.3894;88.7304;137.3096;;;;;;;
2004;2;27;5.75;89.916;29.2226;0.9869;120.1256;78.3319;27.0073;105.3392;156.649;;;;;;;
2004;2;27;6;113.5214;27.5905;1.1767;142.2886;100.2292;25.3624;125.5916;175.2673;;;;;;;
2004;2;27;6.25;133.5563;26.8819;1.3476;161.7859;119.1451;24.6892;143.8343;193.0849;;;;;;;
2004;2;27;6.5;145.0532;29.2098;1.4752;175.7382;130.4909;26.9555;157.4464;210.0254;;;;;;;
2004;2;27;6.75;163.9261;28.1369;1.6344;193.6975;148.4805;25.9657;174.4462;226.0164;;;;;;;
2004;2;27;7;177.9348;28.6212;1.7664;208.3225;162.0708;26.4659;188.5366;240.9892;;;;;;;
2004;2;27;7.25;190.8462;29.1031;1.8888;221.8381;174.6378;26.9626;201.6004;254.8799;;;;;;;
2004;2;27;7.5;201.3355;30.1103;1.9947;233.4405;184.9452;27.955;212.9002;267.6288;;;;;;;
2004;2;27;7.75;211.7564;30.645;2.0953;244.4966;195.1395;28.495;223.6345;279.1815;;;;;;;
2004;2;27;8;221.6838;30.861;2.1882;254.7331;204.828;28.7291;233.5571;289.4885;;;;;;;
2004;2;27;8.25;232.3847;30.2123;2.2797;264.8767;215.1806;28.14;243.3206;298.5056;;;;;;;
2004;2;27;8.5;240.9672;29.8847;2.3551;273.207;223.5179;27.852;251.3699;306.1941;;;;;;;
2004;2;27;8.75;248.8532;29.2732;2.4214;280.5477;231.1507;27.2922;258.4429;312.5213;;;;;;;
2004;2;27;9;250.3512;30.7336;2.4498;283.5346;232.7832;28.6878;261.471;317.46;;;;;;;
2004;2;27;9.25;250.7839;32.043;2.4668;285.2938;233.3541;29.9385;263.2926;320.989;;;;;;;
2004;2;27;9.5;250.3738;33.102;2.4737;285.9495;233.0714;30.9492;264.0206;323.0932;;;;;;;
2004;2;27;9.75;245.2276;35.5204;2.4508;283.1989;228.3115;33.2701;261.5815;323.7637;;;;;;;
2004;2;27;10;215.4423;47.5288;2.2989;265.2699;200.55;44.8216;245.3716;322.9975;;;;;;;
2004;2;27;10.25;217.7827;45.6448;2.3013;265.7287;202.6383;42.9875;245.6258;320.7979;;;;;;;
2004;2;27;10.5;234.7141;37.1153;2.3704;274.1998;218.2303;34.7635;252.9938;317.1744;;;;;;;
2004;2;27;10.75;217.9075;41.9603;2.2654;262.1332;202.3902;39.4068;241.797;312.1424;;;;;;;
2004;2;27;11;213.462;41.0943;2.2163;256.7726;197.9854;38.5657;236.5511;305.7236;;;;;;;
2004;2;27;11.25;179.6307;51.5393;2.0158;233.1858;166.3174;48.8384;215.1558;297.9454;;;;;;;
2004;2;27;11.5;107.16;74.0201;1.6064;182.7864;99.0071;72.4444;171.4515;288.841;;;;;;;
2004;2;27;11.75;57.2514;81.2769;1.2613;139.7896;52.7618;81.8547;134.6165;278.4496;;;;;;;
2004;2;27;12;9.6385;65.1409;0.7184;75.4979;8.8531;67.8255;76.6786;266.8155;;;;;;;
2004;2;27;12.25;37.5843;73.7445;1.0249;112.3537;34.3626;75.0223;109.3849;253.9887;;;;;;;
2004;2;27;12.5;106.2302;55.7169;1.4087;163.3558;96.7059;53.6514;150.3573;240.024;;;;;;;
2004;2;27;12.75;115.2533;46.7776;1.3939;163.4247;104.3595;44.415;148.7745;224.9813;;;;;;;
2004;2;27;13;51.1621;58.0765;0.9736;110.2122;46.0446;57.8674;103.912;208.9248;;;;;;;
2004;2;27;13.25;6.0634;42.9187;0.4694;49.4514;5.4126;44.6863;50.0989;191.9235;;;;;;;
2004;2;27;13.5;2.1424;26.9423;0.2818;29.3665;1.8908;28.1892;30.08;174.0501;;;;;;;
2004;2;27;13.75;1.2886;17.5477;0.1827;19.019;1.1215;18.3769;19.4985;155.3812;;;;;;;
2004;2;27;14;1.28;16.7682;0.1747;18.2228;1.0937;17.553;18.6467;135.9966;;;;;;;
2004;2;27;14.25;1.8693;19.475;0.2052;21.5494;1.5568;20.3401;21.8969;115.9795;;;;;;;
2004;2;27;14.5;5.7984;23.6932;0.2723;29.7639;4.669;24.3895;29.0585;95.4154;;;;;;;
2004;2;27;14.75;2.6144;15.956;0.1738;18.7442;2.0085;16.5405;18.549;74.3925;;;;;;;
2004;2;27;15;1.4254;10.1456;0.108;11.679;1.0009;10.5316;11.5324;53.0009;;;;;;;
2004;2;27;15.25;0.7386;5.5501;0.0584;6.3472;0.4338;5.8025;6.2363;31.332;;;;;;;
2004;2;27;15.5;0.2174;1.898;0.0199;2.1354;0.1144;2.0142;2.1285;9.529;;;;;;;
2004;2;27;15.75;0;0.4626;0.0047;0.4673;0;0.5013;0.5013;0;;;;;;;
2004;2;27;16;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;16.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;16.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;16.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;17;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;17.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;17.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;17.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;18;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;18.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;18.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;18.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;19;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;19.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;19.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;19.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;20;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;20.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;20.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;20.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;21;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;21.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;21.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;21.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;22;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;22.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;22.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;22.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;23;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;23.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;23.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;23.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;27;24;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;0.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;0.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;0.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;1;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;1.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;1.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;1.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;2;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;2.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;2.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;2.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;3;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;3.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;3.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;3.75;0;1.139;0.0117;1.1506;0.0104;1.2342;1.2446;0.0058;;;;;;;
2004;2;28;4;0.5212;3.5363;0.0376;4.0951;0.2644;3.7506;4.015;11.4708;;;;;;;
2004;2;28;4.25;5.8125;9.4712;0.1229;15.4066;3.6258;9.4878;13.1136;33.3257;;;;;;;
2004;2;28;4.5;17.4458;14.8827;0.2479;32.5765;12.5612;13.9016;26.4628;54.9899;;;;;;;
2004;2;28;4.75;31.9617;18.5115;0.3931;50.8663;24.8977;17.0576;41.9554;76.3706;;;;;;;
2004;2;28;5;51.3473;20.0675;0.5641;71.9789;41.949;18.2586;60.2076;97.3762;;;;;;;
2004;2;28;5.25;73.8698;19.8159;0.751;94.4368;62.2761;17.8841;80.1602;117.9169;;;;;;;
2004;2;28;5.5;90.9246;21.1588;0.9139;112.9974;78.3672;19.1802;97.5474;137.9045;;;;;;;
2004;2;28;5.75;98.0966;26.0874;1.03;125.214;85.9606;23.9767;109.9373;157.2537;;;;;;;
2004;2;28;6;111.6811;28.2766;1.1733;141.131;99.1272;26.1032;125.2304;175.8814;;;;;;;
2004;2;28;6.25;128.6108;28.8034;1.3297;158.744;115.3045;26.6218;141.9263;193.708;;;;;;;
2004;2;28;6.5;147.7907;28.0274;1.494;177.3121;133.5603;25.8969;159.4572;210.6571;;;;;;;
2004;2;28;6.75;164.9483;27.6429;1.6453;194.2365;150.0384;25.567;175.6054;226.656;;;;;;;
2004;2;28;7;177.3725;28.7781;1.7697;207.9203;162.2029;26.6868;188.8896;241.6364;;;;;;;
2004;2;28;7.25;190.069;29.3488;1.8912;221.3091;174.5839;27.2665;201.8504;255.5341;;;;;;;
2004;2;28;7.5;200.3857;30.4288;1.9962;232.8108;184.7366;28.328;213.0646;268.2894;;;;;;;
2004;2;28;7.75;210.5381;31.0758;2.0955;243.7094;194.6882;28.974;223.6622;279.848;;;;;;;
2004;2;28;8;220.3813;31.3271;2.1881;253.8966;204.3052;29.2404;233.5456;290.1601;;;;;;;
2004;2;28;8.25;232.4785;30.0959;2.2867;264.8611;215.9658;28.0955;244.0613;299.1817;;;;;;;
2004;2;28;8.5;240.6289;29.9478;2.36;272.9366;223.9105;27.9762;251.8868;306.8742;;;;;;;
2004;2;28;8.75;249.7616;28.8164;2.4326;281.0106;232.7147;26.9229;259.6376;313.2045;;;;;;;
2004;2;28;9;256.5863;28.0607;2.4878;287.1349;239.3101;26.222;265.5321;318.1457;;;;;;;
2004;2;28;9.25;259.1301;28.4922;2.5155;290.1379;241.8494;26.6395;268.4889;321.6764;;;;;;;
2004;2;28;9.5;260.3971;28.8535;2.5308;291.7814;243.1302;26.987;270.1172;323.7817;;;;;;;
2004;2;28;9.75;261.1972;28.8037;2.5377;292.5386;243.9085;26.9417;270.8501;324.4525;;;;;;;
2004;2;28;10;261.2309;28.4661;2.5346;292.2316;243.9043;26.6204;270.5247;323.6859;;;;;;;
2004;2;28;10.25;257.5019;29.0893;2.5065;289.0977;240.321;27.2037;267.5247;321.4853;;;;;;;
2004;2;28;10.5;250.5559;30.4512;2.4562;283.4633;233.6726;28.4835;262.1561;317.8599;;;;;;;
2004;2;28;10.75;245.7437;30.3298;2.4108;278.4843;228.953;28.3546;257.3077;312.8254;;;;;;;
2004;2;28;11;236.4106;31.5064;2.3369;270.2538;219.9638;29.4541;249.4179;306.4034;;;;;;;
2004;2;28;11.25;218.2004;35.8002;2.2131;256.2137;202.677;33.5325;236.2095;298.6212;;;;;;;
2004;2;28;11.5;214.7342;33.4032;2.1573;250.2947;199.0388;31.217;230.2558;289.5123;;;;;;;
2004;2;28;11.75;208.0213;31.8132;2.08;241.9145;192.3258;29.6749;222.0007;279.1156;;;;;;;
2004;2;28;12;183.7561;36.955;1.911;222.6221;169.3719;34.5917;203.9637;267.4757;;;;;;;
2004;2;28;12.25;164.9742;39.2762;1.7645;206.0149;151.496;36.8378;188.3339;254.6424;;;;;;;
2004;2;28;12.5;128.7005;47.6037;1.527;177.8311;117.6773;45.2994;162.9768;240.6707;;;;;;;
2004;2;28;12.75;52.2682;64.7049;1.0517;118.0248;47.5438;64.71;112.2538;225.6204;;;;;;;
2004;2;28;13;34.8345;61.6943;0.8797;97.4085;31.4743;62.4181;93.8924;209.5559;;;;;;;
2004;2;28;13.25;12.8768;52.6586;0.6179;66.1534;11.5423;54.4129;65.9552;192.546;;;;;;;
2004;2;28;13.5;9.9184;46.2537;0.531;56.7031;8.7935;47.8833;56.6768;174.6636;;;;;;;
2004;2;28;13.75;20.2822;44.6472;0.5913;65.5206;17.7359;45.3707;63.1066;155.9853;;;;;;;
2004;2;28;14;36.2192;37.7287;0.6389;74.5868;31.1531;37.0395;68.1925;136.591;;;;;;;
2004;2;28;14.25;43.0418;28.9508;0.5989;72.5915;36.2634;27.6616;63.925;116.5637;;;;;;;
2004;2;28;14.5;4.4065;20.2504;0.2299;24.8868;3.6184;20.9184;24.5369;95.9893;;;;;;;
2004;2;28;14.75;1.0537;11.176;0.117;12.3467;0.8165;11.6727;12.4891;74.9559;;;;;;;
2004;2;28;15;0.7697;7.6396;0.0798;8.4891;0.5485;7.9719;8.5204;53.5534;;;;;;;
2004;2;28;15.25;0.456;4.1345;0.0431;4.6336;0.2736;4.3277;4.6014;31.8736;;;;;;;
2004;2;28;15.5;0.1169;0.7957;0.0083;0.9209;0.0497;0.8376;0.8873;10.0303;;;;;;;
2004;2;28;15.75;0;0.0513;0.0005;0.0518;0;0.0556;0.0556;0;;;;;;;
2004;2;28;16;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;16.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;16.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;16.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;17;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;17.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;17.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;17.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;18;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;18.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;18.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;18.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;19;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;19.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;19.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;19.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;20;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;20.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;20.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;20.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;21;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;21.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;21.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;21.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;22;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;22.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;22.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;22.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;23;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;23.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;23.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;23.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;28;24;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;0.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;0.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;0.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;1;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;1.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;1.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;1.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;2;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;2.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;2.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;2.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;3;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;3.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;3.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;3.75;0;1.3634;0.014;1.3775;0.0221;1.4774;1.4994;0.1418;;;;;;;
2004;2;29;4;0.6352;3.8699;0.0415;4.5467;0.3269;4.1012;4.4281;13.4656;;;;;;;
2004;2;29;4.25;6.3478;9.9778;0.1318;16.4574;4.0976;9.9668;14.0644;35.3207;;;;;;;
2004;2;29;4.5;17.8217;15.3042;0.2576;33.3835;13.117;14.376;27.493;56.9788;;;;;;;
2004;2;29;4.75;32.3;18.9179;0.4037;51.6216;25.5542;17.5357;43.0898;78.3471;;;;;;;
2004;2;29;5;51.4195;20.5381;0.5744;72.532;42.5029;18.8054;61.3083;99.3342;;;;;;;
2004;2;29;5.25;72.0607;20.9681;0.7535;93.7822;61.3291;19.0913;80.4204;119.85;;;;;;;
